BeitragsID,Titel,Text,main_category_level1,URL,Erstellt,level2_unfavourable_switching,level2_new_traffic_light_addition,level2_remove_traffic_light,level2_lighting_is_missing,level2_faulty_lighting,level2_signage_of_cycle_path_missing_poorly_visible,level2_marking_of_cycle_path_missing_poorly_visible,level2_no_or_too_few_parking_facilities,level2_unsuitable_parking_facilities,level2_obstruction_due_to_stationary_objects,level2_cycle_path_permanently_parked,level2_cycle_path_often_blocked,level2_access_to_cycle_path_only_with_detour,level2_open_one-way_street_for_cycling,level2_check_mandatory_use_of_cycle_path,level2_safe_road_crossing_is_missing,level2_lack_of_visibility,level2_unclear_traffic_routing,level2_new_cycle_path,level2_cycle_path_use_in_both_directions,level2_set_up_road_with_priority_for_cycling,level2_speed_limit,level2_rule-adverse_behaviour,level2_unevenness_flaws_or_cracks,level2_too_narrow_width,level2_repeatedly_dirt_or_water_on_cycle_path,level2_passages_with_excessive_height_differences,level2_other_notices,level2_missing_local_reference,level2_deficiency_report,Dataset,level1_traffic_lights,level1_lighting,level1_signage,level1_bicycle_parking,level1_obstacles,level1_cycling_traffic_management,level1_cycle_path_quality,level1_misc
B3523,Niemand fährt hier 30 km/h,In der Tempo 30 Zone der Mainzer Straße zw. Schloßallee und Gunterstraße halt sich (fast) niemand an die vorgeschriebenen 30 km/h - auch nicht die Stadtbusse. Teilw. kann man regelrechte Beschleunigungsorgien ab der Ampel Ri. Süden bewundern. Bitte mehr blitzen !!!,level1_cycling_traffic_management,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/niemand-faehrt-hier-30-kmh,2017-10-13T21:57:06+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,B,0,0,0,0,0,1,0,0
B3524,Fehlende Beleuchtung,"Der Nachtigallenweg hat leider überhaupt keine Beleuchtung. Den Weg von der Universitätssportanlage bis zur Robert-Koch-Str. muss man komplett im Dunkeln fahren. Bitte Straßenlaternen für Radfahrer, Fußgänger und Autofahrer anbringen.",level1_lighting,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/fehlende-beleuchtung,2017-10-13T23:16:55+02:00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0,1,0,0,0,0,0,0
B3525,Umlaufsperre (Drängelgitter) anpassen,"Die Umlaufsperre ist sehr eng und mit Fahrradanhänger kaum passierbar. Außerdem muss man teilweise auf den unbefestigten Randstreifen ausweichen (Sturzgefahr). Die Umlaufsperre bitte anpassen. Sie darf nicht abgebaut werden, da der Weg ansonsten zu einer Rennstrecke, insbesondere für Motorroller, wird.",level1_obstacles,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/umlaufsperre-draengelgitter-anpassen,2017-10-14T08:30:53+02:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,0,0,1,0,0,0
B3526,Erlauben: Abbiegen in Fahrradstraße,"Das Linksabbiegen ist von Osten aus der Niebuhrstraße kommend nach der Schranke in die Straße An der Elisabethkirche nicht erlaubt, dennoch verläuft hier der beste Radweg nach Süden, da diese Straße als Fahrradstraße eingerichtet ist. Bitte freigeben!",level1_cycling_traffic_management,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/erlauben-abbiegen-fahrradstrasse,2017-10-14T09:22:04+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,B,0,0,0,0,0,1,0,0
B3527,Widersprüchliche Verkehrszeichen,"Hier ist beginnt ein Radstreifen mit durchgezogener Linie auf der Fahrbahn, gleichzeitig steht rechts das Schild gemeinsamer Fuß- und Radweg, also Fahrbahnverbot. Kann mir das jemand erklären?",level1_signage,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/widerspruechliche-verkehrszeichen,2017-10-14T11:34:19+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,0,0,0,1,0,0
B3528,Radwegführung an Bushaltestelle,Der Radweg an der Bushaltestelle Telekom Campus führt vor der Haltestelle entlang. Dadurch kommt es zu kritischen Situationen mit wartenden oder ein- und aussteigenden Fahrgästen. Hier musste der Fahrradweg hinter der Bushaltestelle entlang geführt werden.,level1_cycling_traffic_management,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/radwegfuehrung-bushaltestelle,2017-10-14T11:48:18+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,B,0,0,0,0,0,1,0,0
B3529,Parkende Autos verhindern Einsicht in Sebastianstraße,"Kommend von Nord-Ost auf dem kleinen Weg hat man es schwer, die Sebastianstraße Richtung Süd-Ost einzusehen. Der Weg hat eine Steigung, sodass man tiefer als sonst ist. Die parkenden Autos am Bürgersteig haben ihre Motorhaube auf Kopfhöhe, sodass man nicht drüberschauen kann. Somit muss man ein wenig in die Kreuzung einfahren, damit man etwas sehen kann. Besonders wenn auf der Ecke ein großer Lieferwagen parkt, fühlt sich das ganze ziemlich gefährlich an. Da auf der Nord-Westlichen Seite der Sebastianstrase die Süd-Westliche Seite zugeparkt ist, fahren die Autos Richtung Süd-Ost auch auf der Nord-Östlichen Straßenseite, was die Situation nochmal verschärft. Hier wäre eine Reduktion des Parkens auf dem Bürgersteig eine Hilfe.",level1_obstacles,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/parkende-autos-verhindern-einsicht-sebastianstrasse,2017-10-14T12:27:30+02:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,0,0,1,0,0,0
B3530,Kein Radweg auf B56,"Ich finde es sollte unbedingt einen durchgehenden Radweg auf der B56 zwischen Neu Villich und Kohlkaulerstr geben. Finde es sehr schade, dass das nicht bei der Spurenerweiterung mit dabei ist.",level1_cycling_traffic_management,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/kein-radweg-auf-b56,2017-10-14T12:37:39+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,B,0,0,0,0,0,1,0,0
B3531,Bergauf Radweg endet plötzlich,"Bergauf, etwas unterhalb vom Struff Haus endet der Radweg. Davor parken oft Autos und man kann gar nicht dann auf die Strasse weiter fahren. Hier sollte es ein kurzes Stück Parkverbott geben.",level1_cycling_traffic_management,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/bergauf-radweg-endet-ploetzlich,2017-10-14T12:41:42+02:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,0,0,0,1,0,0
B3532,Ampel dauert oft ewig,Die Ampel vor der Telekom um den Landgrabenweg zu überqueren dauert oft sehr seeeeehr lange um auf grün zu schalten. Vermutlich damit die Autos in die Parkgarage gem<U+1E97>lich fahren können. Aber selbst wenn gar kein Auto kommt ist trotzdem sehr lange rot.,level1_traffic_lights,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/ampel-dauert-oft-ewig,2017-10-14T13:03:58+02:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,0,0,0,0,0,0,0
B3533,Links abbiegen erleichten,"Es ist sehr schwierig, an dieser Stelle links in den Steinweg abzubiegen. Wer in den Steinweg oder den Babette-Koch Weg usw. möchte, muss kombiniert mit der unglücklichen Ampelschaltung am Hermann-Wandersleb-Ring und/oder am Endenicher Ei sehr lästige und teils gefährliche Verzögerungen in Kauf nehmen oder einen Umweg fahren. Durch eine Verlegung des Radverkehrs vom Gehweg auf die Straße und eine entsprechende Markierung für linksabbiegende Fahrradfahrer könnte vielleicht schon einiges erreicht werden. Momentan muss man als Fahrradfahrer immer abwarten, bis alle Autos vorbei gefahren sind oder sich ein entsprechend großer Freiraum ergibt, was sehr lange dauern kann - und dann steht man mitten auf der Straße und wartet darauf, bis auch im Gegenverkehr eine Lücke ist, während man rechts dicht von Autos passiert wird. Ich füge dies der Kategorie Hindernisse hinzu, da die Straße bzw. Situation hier meiner Meinung nach ein extremes Hindernis für die anscheinend so gedachte Radverkehrsführung ist (die Möglichkeit zum links Abbiegen wird durch die unterbrochene Seitenlinie des Fahrradstreifens markiert).",level1_obstacles,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/links-abbiegen-erleichten,2017-10-14T13:31:15+02:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,0,0,1,0,0,0
B3535,Benutzungspflichtiger Radweg unbenutzbar,"Hier ist ein benutzungspflichtiger Radweg ausgeschildert, der zu schmal, schlecht markiert, immer zugeparkt und seit einiger Zeit durch ein Verkehrsschild komplett blockiert ist. Deshalb bitte Benutzungspflicht aufheben oder den Radweg in einen benutzbaren Zustand bringen.",level1_cycle_path_quality,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/benutzungspflichtiger-radweg-unbenutzbar,2017-10-14T13:32:07+02:00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,B,0,0,1,0,0,1,1,0
B3536,Radwege auf die Strasse -,"Geradezu lebenswichtig ist für mich: das Verlegen der Radwege auf die Strasse. Runter vom Bürgersteig, nicht hinter Bäumen und Hecken! Auf der Strasse werden wir von Autofahrern gesehen - vor allem beim Abbiegen B56 von der Beueler Brücke an Richtung Siegburg: an jeder Kreuzung besteht Lebensgefahr durch rechts - abbiegende Autofahrer, die nicht an die geradeausfahrenden Radfahrer denken. Probieren Sie es aus! Diejenigen, die so planen, sind Schuld an den daraus entstehenden Unfällen. Die Abbiegepfeile an den roten Ampeln (Abbieger dürfen fahren): abschaffen. Sehr gefährlioche Situationen, gerade dann, wennn die Ampeln umspringen. Auch gefährlich durch Radfahrer die einfach fahren ohne anzuhalten.",level1_cycling_traffic_management,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/radwege-auf-die-strasse,2017-10-14T15:47:50+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,B,0,0,0,0,0,1,0,0
B3537,Gefahrenstelle im Kurvenbereich des Florentiusgrabens durch Konvexspiegel und Bodenschwelle entschärfen,"Im Florentiusgraben, der aktuell eigentlich einzigen legalen Radstrecke von Bertha-von-Suttner Platz/Kennedybrücke zur Hbf-Vorderseiten-Nähe und zurück, gibt es nach der starken Gefällestrecke aus Richtung Stadthaus eine stärkere Kurve, siehe https://goo.gl/zozYXt (Google-Maps-Satellitenbild von oben) Autos sind in der Kurve gefällebedingt immer viel zu schnell, so dass die hier in der Fahrradstraße legal entgegen kommenden Radfahrer immer in Gefahrensituationen kommen. Hier muß ein Konvexspiegel zur Verbesserung der Sichtverhältnisse installiert werden und eine Bodenschwelle zur Geschwindigkeitsreduzierung für die Autos vor der Kurve hin.",level1_cycling_traffic_management,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/gefahrenstelle-im-kurvenbereich-des-florentiusgrabens-durch-konvexspiegel,2017-10-14T18:27:12+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,0,0,0,1,0,0
B3538,Direkte Radverbindung vom Villenviertel ins Hochkreuzviertel,Es fehlt eine direkte und zügige Radverbindung von diesem Teil des Villenviertels ins Hochkreuzviertel. Evtl. kann eine Strecke über den Friedhof offiziell für Radfahrer freigegeben und ausgebaut werden.,level1_cycling_traffic_management,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/direkte-radverbindung-vom-villenviertel-ins-hochkreuzviertel,2017-10-14T20:14:35+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,B,0,0,0,0,0,1,0,0
B3539,(Mini)-Kreisel als Querungshilfe für die Wurzerstraße,"Es ist sehr schwierig die Wurzerstraße an dieser Stelle zu überqueren - die Autos fahren zu schnell, die Situation ist unübersichtlich. Ein (Mini)-Kreisel wäre hier eine große Hilfe, da die Autos die Kreuzung langsamer anfahren würden. Das Villenviertel und Neu-Plittersdorf würden damit besser verbunden.",level1_cycling_traffic_management,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/mini-kreisel-als-querungshilfe-fuer-die-wurzerstrasse,2017-10-14T20:23:19+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,0,0,0,1,0,0
B3540,Zu wenige und nicht nutzbare Fahrradständer bei [Name entfernt],"Hier gibt es nur ein paar versteckte Stellplätze mit sogenannten Felgenkillern. Anschließen praktisch nicht möglich. Außerdem diekt im Bereich der Außemgastronomie, sehr beengt. Mit Anhänger oder Lastenrad überhaupt nicht benutzbar. Hier wäre eine Verpflichtung zum Stellplatznachweis durch die Bauordnung angebracht.",level1_bicycle_parking,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/zu-wenige-und-nicht-nutzbare-fahrradstaender-bei-name-entfernt,2017-10-14T22:22:29+02:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,0,1,0,0,0,0
B3541,Spitzwinklige Schienenkreuzungen entschärfen,"hier müssten Radfahrer drauf hingewiesen werden, dass sie die Schienen besser stumpfwinkliger kreuzen sollten, Z.B. durch eine verschwenkte extra Markierung. Bei Nässe kann das da extrem gefährlich werden.",level1_signage,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/spitzwinklige-schienenkreuzungen-entschaerfen,2017-10-14T22:30:16+02:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,1,0,0,0,0,0
B3542,"sehr, sehr schlechter, viel zu enger, benutzungspflichtiger Radweg. Lebensgefahr duch tausende Poller.",Direktes Abbiegen nach links in den Fontainengraben wird vor der Polizei auch noch erschwert,level1_cycle_path_quality,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/sehr-sehr-schlechter-viel-zu-enger-benutzungspflichtiger-radweg,2017-10-14T22:42:42+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,B,0,0,0,0,0,0,1,0
B3543,Hier fehlt eine Querungsmöglichkeit für Fußgänger und Radfahrer Richtung Behnhof und [Name entfernt],Der gesamte Raum ist hier mal wieder dem Autoverkehr geopfert. Das ist alles so gestrig. Ein geradlinige verbindung für Fußgänger und Radfahrer zum Bahnhof ist durch die Anlage des Parkplatzes vom [Name entfernt]markt komplett verbaut. Wer plant sowas??,level1_cycling_traffic_management,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/hier-fehlt-eine-querungsmoeglichkeit-fuer-fussgaenger-und-radfahrer,2017-10-14T22:48:59+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,0,0,0,1,0,0
B3544,Markierung des Radwegs am Brassertufer führt Radweg auf die Straße,"Am Brassertufer führt die Markierung die Radfahrer auf die Straße! Dies ist meines Erachtens sehr gefährlich, da man als Radfahrer in den Gegenverkehr der Straße gerät (die dort als Einbahnstraße verläuft). Dies ist absolut sinnlos, da es ja einen Radweg gibt. Durch die Markierung auf der Straße wird man aber von ihm heruntergeführt und kann dann wegen des Bordsteins für ca. 100-200 Meter nicht mehr auffahren und stört gefährlich sich selbst und den Autoverkehr. P.S. Vielleicht liegt die Stelle (ca. 1-2 Radminuten von der Oper entfernt) auch am Rathenauufer.",level1_cycling_traffic_management,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/markierung-des-radwegs-am-brassertufer-fuehrt-radweg-auf-die-strasse,2017-10-14T23:10:28+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,0,0,0,1,0,0
B3545,Führung Radweg & Fußweg wechseln in Königswinter ständig hin- und her,"Insbesondere in Königswinter, aber auch an anderen Stellen am Rheinufer, wechselt die Führung von Rad- und Fußweg sehr häufig hin und her (zwischem dem näher und weiter vom Ufer entfernt gelegenen Weg). Dies führt dazu, dass sowohl Radfahrer als auch Fußgänger auf den falschen Wegen unterwegs sind ohne es zu merken, weil keine Logik erkennbar ist. Sicher gibt es öfter Gründe für diese Wegführung, aber sie ist mir sonst noch in keiner Stadt in so oft wechselnder Weise begegnet (nicht in Berlin, nicht in München, nicht in Frankfurt) - dieses ständige Wechseln ist gefährlich und lästig. In Königswinter wechselt es munter hin und her, ebenso in der Rheinaue und in Ramersdorf.",level1_cycling_traffic_management,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/fuehrung-radweg-fussweg-wechseln-koenigswinter-staendig-hin-und-her,2017-10-14T23:24:17+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,0,0,0,1,0,0
B3546,Vorfahrtsregelung Kaiserplatz in Kaiserstraße,"Kommt man über die Straße Kaiserplatz von Am Neutor oder Hofgarten und will nach links auf den Radweg in die Kaiserstraße oder gar geradeaus in die unsägliche Pop-Unterführung hat man eigentlich Vorfahrt vor den Verkehrsteilnehmern von links aus der Kaiserstraße, eigentlich. Nur scheinen das die wenigsten zu wissen, regelmäßige Bremsmanöver sind hier die Regel. Diese Kreuzung ist im Feierabendverkehr durchaus blutdruckrelevant. Da die Rechts-vor-Links-Regel hier keine Beachtung zu finden scheint (es sei den man ist ein Bus), sollte die Vorfahrtsregelung klar durch 'Vorfahrt achten' oder gar Stopp-Schild auf der Kaiserstraße Richtung Maximilianstraße geregelt werden.",level1_cycling_traffic_management,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/vorfahrtsregelung-kaiserplatz-kaiserstrasse,2017-10-14T23:38:48+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,0,0,0,1,0,0
B3547,"Poppelsdorfer Allee, Sperrung Radweg durch Baustelle","Zur Zeit ist der vielbefahrene Radweg an der Poppelsdorfer Allee zwischen Bonner Talweg und Argelanderstraße durch eine Baustelle auf der Auto(!)-Fahrbahn der Allee gesperrt, m.E. völlig sinnfrei, die Baufirma lagert die Pflastersteine dort? Als Radfahrer wird man kommentarlos mit einer Vollsperrung konfrontiert und weicht auf den Gehweg aus. Zur rush hour ein gefährliches Unterfangen. Radfahrer, Fußgänger, Hunde teilen sich auf ca. 50m den Gehweg, kreuzen der Pflastersteinlinie inbegriffen. Hier wird wieder deutlich, wie die Stadt Bonn den Radverkehr schätzt und einordnet: als nebensächlich. Diese Sperrung ist unnötig und gefährlich. Wer haftet wenn dort was passiert? Wer ernsthaft über Bonn als Fahrradhauptstadt 2020 nachdenkt....",level1_obstacles,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/poppelsdorfer-allee-sperrung-radweg-durch-baustelle,2017-10-14T23:54:29+02:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,0,0,1,0,0,0
B3548,Überflüssige Fahrradstraße,"Die Dyroffstraße als Fahrradstraße fällt sicherlich in die Kategorie 'Verschwendung von Steuergeldern' und soll die Bilanz an Fahrradstraßen-Kilometern der Stadt Bonn aufbessern. Wer braucht den sowas? Die Straße ist am Kontenpunkt der beiden Zufahrten morgens zugeparkt, befährt man die Dyroffstraße Richtung Kreuzkirche von der Franz-Tillmann-Str., ist eine 70 Grad Rechtskurve ohne Einsicht und mit parkenden Autos zu bewältigen. Aber, es gibt kaum Gegenverkehr, denn wer sollte so eine Fahrradstraße denn benutzen? Das Trio Riesstraße-Dyroffstraße-An der Evangelische Kirche ist ein Placebo, es nützt nichts für den Radverkehr, trägt nicht zum zügigen Vorankommen bei, trägt aber zum Saubermann-Gehabe der Stadt bei. Radstreifen auf die Kaiserstraße und Hofgarten Richtung Innenstadt, das Geld für die Schilder und sinnlose Straßenbemalung besser verwenden.",level1_cycling_traffic_management,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/ueberfluessige-fahrradstrasse,2017-10-15T00:20:47+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,B,0,0,0,0,0,1,0,0
B3549,Gefährliche Kreuzung Beuel,"Kommt man von der Kennedybrücke nach Beuel wird was für den Kreislauf getan: man hat die Brückenquerung hinter sich und genießt das Gefälle, doch was kommt da auf mich zu? Als Ortsfremder muss man den Eindruck gewinnen, die Verkehrsplaner haben es auf Leib und Leben abgesehen (nein, lieber Gast, sie sind in Bonn...). Diese Kreuzung ist wirklich ein Unding! Will man nach links in die Professor-Neu-Alllee (und hat die Kreuzung zur Hermannstraße ohne Blessuren geschafft), also die Straße queren, steht man mit dem 'Heck' im fließenden Radverkehr von und zur Brücke. Will man geradaus (und schafft es an denen vorbei, die zur Prof.-Neu-Allee wollen, ohne ein Rücklicht abzufahren), kreuzt man nochmal die Herrmannstraße um sodann auf einen kombinierten Fuß-/Radweg geleitet zu werden, der viel zu schmal ist, direkt an Haus- und Geschäftsein- und -ausgängen liegt, mit lebensgefährlichen Pöllern (diese Eisen-Spargelstangen) gegen Falschparker abgesichert ist, um dann ab dem Konrad-Adenauer-Platz ohne Vorwarnung für die Autofahrer auf einen Schutzstreifen geleitet zu werden (den ich ganz gewiß nie benutzen werde). Diese ganze Lösung ist bei diesem hohen Rad- und Autoverkehrsaufkommen auf Dauer untragbar. Hier sollten die verantwortlichen Verkehrplaner mehrmals am Tag mit dem Dienstfahrrad in beide Richtungen die Kreuzung queren, um ein Gefühl für die Situation der Radfahrer zu bekommen. Fahren Sie den Weg mal mit Kindern! Vorschlag: kein konkreter, leider, aber so nicht tragbar!",level1_cycling_traffic_management,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/gefaehrliche-kreuzung-beuel,2017-10-15T00:46:26+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,0,0,0,1,0,0
B3550,Rad-Stellplätze an S-Bahnhaltestelle Limperich,"Die Haltestelle Limperich verfügt derzeit über keinerlei Rad-Stellplätze. Auf der südlichen Seite (Fahrtrichtung Königswinter) existieren lange sog. Felgenkiller, jedoch wurden auch diese vor einiger Zeit entfernt. Platz wäre auf dieser Seite als genügend vorhanden. Radfahrer stellen jedoch fast immer an S-Bahnhaltestellen ihr Rad dort ab, wo ihre Bahnfahrt startet. Von Limperich beginnen die meisten ihre S-Bahnfahrt in Richtung Beuel & Bonn-Innenstadt, d.h. von der nördlichen Seite der Haltestelle. Auf dieser Seite existierten noch nie Rad-Abstellmöglichkeiten, weil sehr wenig Platz vorhanden ist. Sinnvoll wäre, zwischen dem Andreaskreuz rechts und den Straßenbahnschienen Rad-Abstellplätze zu schaffen, siehe https://goo.gl/x7CzmV Dafür sollten zudem eine Sicherheitsbarriere zwischen Bahn und Rand geschaffen werden. Alternativ könnte ein zentraler Rad-Abstellplatz in Nähe des Übergangs auf der Südseite eingerichtet werden, z.B unmittelbar gegenüber meinem ersten Vorschlag, siehe https://goo.gl/x7CzmV (hinter Telefonzelle).",level1_bicycle_parking,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/rad-stellplaetze-s-bahnhaltestelle-limperich,2017-10-15T12:28:40+02:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,0,1,0,0,0,0
B3551,Verhalten von Autofahrern im Kreise,"Ich fahre fast täglich über diese Kreisel, muss aber die dritte Ausfahrt nehmen, also nicht geradeaus über den Kreisel fahren. Dabei passiert es mir mindestens ein Mal im Monat, dass ein Auto- oder Motorradfahrer versucht, mich im Kreisverkehr zu überholen. Das führt fast jedes Mal zu einem Beinahe-Unfall, weil ich eben nicht geradeaus weiterfahre.",level1_cycling_traffic_management,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/verhalten-von-autofahrern-im-kreise,2017-10-15T15:04:37+02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,0,0,0,1,0,0
